step,time_years,spot,shares,transaction_cost,stock_position_after,cash_after,pre_trade_delta,post_trade_delta
124,0.006308506308506308,98.99301788949634,-307.6698631804061,1.5228584134938414,613.9570579337981,-61313.600962596174,307.6698631804061,0.0
127,0.0064611314611314604,99.40658666250759,29.189690131599036,0.1450823730859271,643.1467480653971,-64215.393506687804,-29.189690131599036,0.0
129,0.006562881562881563,99.12192909184576,-403.54380995885475,2.000002045809744,239.60293810654235,-24217.352592538737,403.54380995885475,0.0
130,0.006613756613756613,98.97799283789858,-428.1411355192538,2.1188275122517237,-188.53819741271144,18157.07882498348,428.1411355192538,2.842170943040401e-14
132,0.006715506715506715,98.7041678915495,-222.2054310912086,1.0966301088420394,-410.74362850392004,40088.58437171543,222.2054310912086,0.0
134,0.006817256817256817,98.76830397629976,134.8428910980415,0.6659101828507223,-275.90073740587854,26769.71480451813,-134.8428910980415,0.0
135,0.006868131868131868,98.54069153191881,-216.24704350629588,1.0654566604421665,-492.1477809121744,48077.782556701015,216.24704350629588,0.0
138,0.00702075702075702,98.56197047450851,-135.7453020561652,0.6689662226656498,-627.8930829683396,61456.43804379134,135.7453020561652,0.0
139,0.007071632071632071,98.87135326660261,-23.603264236640143,0.11668433382929075,-651.4963472049798,63790.00803604333,23.603264236640143,0.0
140,0.007122507122507122,99.32454754244382,-34.61561287106167,0.17190900431612977,-686.1119600760414,67228.01621336161,34.61561287106167,0.0
142,0.007224257224257224,99.23510856991624,443.5278525299099,2.2006767299793704,-242.58410754613152,23212.28093704422,-443.5278525299099,0.0
144,0.007326007326007326,98.94538029160185,-320.57736940088677,1.5859824864126035,-563.1614769470183,54930.344682809875,320.57736940088677,0.0
146,0.007427757427757428,98.75501227313025,333.73504164719316,1.6479004066921097,-229.42643529982513,21970.688648560987,-333.73504164719316,2.842170943040401e-14
148,0.007529507529507529,98.63856833046484,274.6707358525736,1.3546564073386569,45.244300552748484,-5123.7941546194925,-274.6707358525736,-1.4210854715202004e-14
149,0.00758038258038258,98.8037809137831,185.48395727643268,0.916325813888108,230.72825782918116,-23451.22675819554,-185.48395727643268,0.0
150,0.007631257631257631,98.82821244031297,-323.2827990560089,1.5974730571703128,-92.55454122682775,8496.63691215355,323.2827990560089,0.0
152,0.007733007733007733,98.64333407992376,273.5993219497351,1.349437465956417,181.04478072290735,-18493.461844440746,-273.5993219497351,2.842170943040401e-14
153,0.007783882783882783,98.38452932834014,-224.888914440853,1.106279499921234,-43.84413371794565,3631.021874484013,224.888914440853,-1.4210854715202004e-14
154,0.007834757834757835,98.30955889448694,-129.8850713631296,0.6384472036344114,-173.72920508107526,16399.327499968607,129.8850713631296,0.0
155,0.007885632885632885,98.30134143053611,-173.34890559020093,0.8520214977516056,-347.0781106712762,33438.905433502965,173.34890559020093,0.0
157,0.007987382987382987,98.59474080772226,-237.70891838879817,1.171842459811378,-584.7870290600744,56874.582787270716,237.70891838879817,0.0
160,0.00814000814000814,98.48650635903903,-347.2726781126248,1.7100836410629767,-932.0597071726992,91074.5455248892,347.2726781126248,0.0
161,0.00819088319088319,98.33754539137935,278.56438185982813,1.3696668772781189,-653.495325312871,63679.83831244954,-278.56438185982813,0.0
163,0.008292633292633292,98.55447713788952,-17.735777932566748,0.08739701603889176,-671.2311032454378,65427.691236211336,17.735777932566748,0.0
164,0.008343508343508343,98.42761018390219,230.71877016224056,1.1354548585819169,-440.51233308319723,42717.45860971442,-230.71877016224056,0.0
168,0.008547008547008546,98.62150391044858,-145.84641972396258,0.7191796626565851,-586.3587528071598,57100.332683183464,145.84641972396258,0.0
169,0.008597883597883597,98.59734553262587,226.60243223725445,1.1171199154915008,-359.75632056990537,34756.817253437956,-226.60243223725445,0.0
170,0.008648758648758649,98.59111829527424,-89.57343672527463,0.4415572648147907,-449.32975729518,43587.520992468955,89.57343672527463,0.0
171,0.0086996336996337,98.48994856367383,316.2041939668643,1.5571467399707204,-133.1255633283157,12443.029046314576,-316.2041939668643,0.0
172,0.00875050875050875,98.5589920644927,-403.8955162916218,1.9903767492535065,-537.0210796199375,52248.57365463546,403.8955162916218,0.0
173,0.0088013838013838,98.48872967690248,-261.5216830233138,1.2878469171965865,-798.5427626432513,78004.22415164999,261.5216830233138,0.0
174,0.008852258852258852,98.2995765583368,-154.57198715050254,0.7597180442337538,-953.1147497937538,93197.82531828084,154.57198715050254,0.0
175,0.008903133903133903,98.10273034164202,23.759677168254257,0.11654446011208579,-929.3550726254996,90866.819571579,-23.759677168254257,0.0
177,0.009004884004884004,98.37291585861905,-294.7340514176001,1.4496924020386737,-1224.0891240430997,119859.21791995045,294.7340514176001,0.0
179,0.009106634106634107,98.37945775242282,261.63146569508217,1.28695808630269,-962.4576583480175,94118.76923581035,-261.63146569508217,0.0
180,0.009157509157509158,98.42367143534771,170.6681898944721,0.8398894923319528,-791.7894684535454,77320.13949967897,-170.6681898944721,0.0
181,0.009208384208384207,98.62566335721615,115.33589174474218,0.5687539416110634,-676.4535767088032,65944.4919135161,-115.33589174474218,0.0
182,0.009259259259259259,98.65970063752823,-138.62279182453233,0.6838241571473378,-815.0763685333355,79620.29123230571,138.62279182453233,0.0
183,0.00931013431013431,98.59618242590139,-263.2395145049496,1.2977205596917865,-1078.3158830382852,105573.40470558175,263.2395145049496,0.0
184,0.009361009361009361,98.76757102527293,160.87527839380118,0.7944630242485157,-917.440604644484,89683.34975758719,-160.87527839380118,0.0
185,0.00941188441188441,98.83412361798793,85.175521175374,0.42091239945367315,-832.26508346911,81264.68085611427,-85.175521175374,0.0
186,0.009462759462759462,99.07266990437769,166.54642523148425,0.8250099505356481,-665.7186582376257,64763.656835450776,-166.54642523148425,0.0
188,0.009564509564509565,98.91108691555134,245.81865273335308,1.215709506298621,-419.90000550427266,40448.250999972064,-245.81865273335308,0.0
191,0.009717134717134717,99.22323591924452,-15.466586121053467,0.07673223617773006,-435.3665916253261,41982.818991290485,15.466586121053467,0.0
192,0.009768009768009768,99.195368457579,194.27404210431516,0.9635542594140379,-241.09254952101097,22710.770248750312,-194.27404210431516,0.0
193,0.00981888481888482,99.13582058079791,-285.67303187085076,1.4160215216160612,-526.7655813918617,51029.78465954992,285.67303187085076,0.0
194,0.009869759869759869,99.36350768265405,182.7565803047397,0.9079667435582792,-344.009001087122,32869.54182164078,-182.7565803047397,0.0
195,0.00992063492063492,99.19112661349386,-330.6526148292504,1.63989026913055,-674.6616159163724,65665.70731398265,330.6526148292504,0.0
196,0.009971509971509971,99.0520400732585,295.3080255857618,1.462543119213786,-379.3535903306106,36413.38238658772,-295.3080255857618,0.0
197,0.010022385022385023,99.15216339541053,187.46845164500476,0.9293951274495065,-191.88513868560582,17824.550442470143,-187.46845164500476,0.0
198,0.010073260073260072,99.09086605949425,96.62435267756388,0.4787295394628908,-95.26078600804195,8249.480923672863,-96.62435267756388,0.0
199,0.010124135124135123,99.09014930332798,285.75934468517346,1.41579680648375,190.4985586771315,-20067.87100280862,-285.75934468517346,0.0
200,0.010175010175010175,99.06481827351058,-143.01595195777185,0.7083924645454894,47.482606719359666,-5900.730104363378,143.01595195777185,1.4210854715202004e-14
204,0.010378510378510378,99.45134302730634,-196.32990671324185,0.9762636449528834,-148.8472999938822,13623.566531049339,196.32990671324185,0.0
205,0.01042938542938543,99.13199125523433,-90.38174413506249,0.4479861134614921,-239.22904412894468,22582.84081416572,90.38174413506249,0.0
209,0.010632885632885633,98.66845129165182,-168.17994640533237,0.8297027425063576,-407.40899053427705,39176.06596155037,168.17994640533237,0.0
210,0.010683760683760684,98.61681199099812,-402.2150221566516,1.9832581609988829,-809.6240126909287,78839.24592336704,402.2150221566516,0.0
211,0.010734635734635734,98.75872769716668,214.69591366301177,1.0601547637569892,-594.9280990279169,57635.0904934635,-214.69591366301177,0.0
213,0.010836385836385836,98.55828466761855,-298.02030449763856,1.468618500370431,-892.9484035255555,87005.99188237175,298.02030449763856,0.0
214,0.010887260887260887,98.48351230744352,141.02914370304757,0.6944522704793653,-751.9192598225079,73116.25202051396,-141.02914370304757,0.0
216,0.010989010989010988,98.58805312975126,169.4528428054026,0.835301293474321,-582.4664170171053,56409.39084973406,-169.4528428054026,0.0
217,0.01103988603988604,98.67141580153934,265.6085854060692,1.3103987585530463,-316.8578316110361,30200.10527991458,-265.6085854060692,0.0
218,0.01109076109076109,98.87878748462319,84.78085415509312,0.41915140303831433,-232.07697745594297,21816.658067745255,-84.78085415509312,0.0
220,0.011192511192511191,98.74707915212925,-316.06964957174034,1.5605477351923198,-548.1466270276833,53026.05222385646,316.06964957174034,0.0
221,0.011243386243386243,98.71247704586001,-452.5071141471541,2.233404905916965,-1000.6537411748374,97691.91693728985,452.5071141471541,0.0
222,0.011294261294261294,98.75012595594659,178.20982457149887,0.879912131151133,-822.4439166033385,80092.79440213603,-178.20982457149887,0.0
223,0.011345136345136345,98.77757052349281,-186.07476013817268,0.919000637109518,-1008.5186767415112,98471.88814368928,186.07476013817268,0.0
224,0.011396011396011395,98.60971188241112,155.30682192826578,0.7657380481859609,-853.2118548132454,83156.36144192188,-155.30682192826578,0.0
225,0.011446886446886446,98.62379429043153,-226.35045726797682,1.116177046757103,-1079.5623120812222,105478.78620001717,226.35045726797682,0.0
227,0.011548636548636549,99.04979327401655,227.2735899477483,1.1255701050484037,-852.2887221334739,82966.25852894405,-227.2735899477483,0.0
228,0.011599511599511598,99.34201693346793,-29.267930552465486,0.14537676262752947,-881.5566526859394,85873.64840473201,29.267930552465486,0.0
230,0.0117012617012617,99.16452725377006,257.77245895322505,1.2780942015569206,-623.7841937327144,60310.48627939205,-257.77245895322505,0.0
231,0.011752136752136752,98.93714501668128,16.506229157510575,0.08165395939175984,-607.2779645752038,58677.32543759746,-16.506229157510575,0.0
233,0.011853886853886853,98.89460335217238,374.91638094853425,1.8538603392068627,-232.36158362666953,21598.264793120994,-374.91638094853425,0.0
236,0.012006512006512007,98.86731953130506,-277.0899668598407,1.3697571146225298,-509.4515504865102,48992.037328456965,277.0899668598407,0.0
237,0.012057387057387056,98.53482580213662,-290.7704619972716,1.432550841065397,-800.2220124837818,77641.62159892384,290.7704619972716,0.0
239,0.012159137159137159,98.34574429224728,149.24104977870763,0.7338611059721664,-650.9809627050741,62963.66561837454,-149.24104977870763,0.0
240,0.01221001221001221,98.26415252468153,-250.80624379735264,1.232263149732276,-901.7872065024268,87607.69634987033,250.80624379735264,0.0
241,0.01226088726088726,98.12911685465502,-26.38317560585176,0.12944788610117558,-928.1703821082785,90196.52462400774,26.38317560585176,0.0
242,0.01231176231176231,98.11468195683267,212.3609974369972,1.0417865861783369,-715.8093846712814,69359.75111385483,-212.3609974369972,0.0
243,0.012362637362637362,97.84451286241418,25.462016106840906,0.12456592812343961,-690.3473685644404,66868.30798545791,-25.462016106840906,0.0
244,0.012413512413512413,97.61960543214991,-215.1133770347799,1.0499641494656256,-905.4607455992203,87866.54101062096,215.1133770347799,0.0
245,0.012464387464387465,97.94639531379397,-41.328404426600514,0.20239841188280833,-946.7891500258208,91914.30684986524,41.328404426600514,0.0
246,0.012515262515262514,97.74880146638692,25.162266006682444,0.12297906721658095,-921.6268840191384,89454.6025264664,-25.162266006682444,0.0
247,0.012566137566137565,97.5807927166397,-213.5459728664299,1.0418992656876132,-1135.1728568855683,110291.54594095299,213.5459728664299,0.0
248,0.012617012617012617,97.86255022711734,-44.8723538900922,0.21956614931890658,-1180.0452107756605,114682.6493611818,44.8723538900922,0.0
249,0.012667887667887668,98.30976364697169,-71.89161206587005,0.35338236951977314,-1251.9368228415306,121749.94336920774,71.89161206587005,0.0
250,0.012718762718762718,98.12927501568495,29.214953247422045,0.14334210908933281,-1222.7218695941085,118882.957845312,-29.214953247422045,0.0
252,0.01282051282051282,98.12532251352833,127.21991057110449,0.624174737746593,-1095.501959023004,106398.8389156424,-127.21991057110449,0.0
253,0.012871387871387871,98.3919428501102,266.7708485491954,1.312405104226392,-828.7311104738086,80149.42442601033,-266.7708485491954,0.0
254,0.012922262922262921,98.23977343687574,16.18239083380047,0.07948772045897665,-812.5487196400081,78559.59052911034,-16.18239083380047,0.0
256,0.013024013024013023,98.32198633620418,-181.47616660156098,0.8921548586472696,-994.0248862415691,96401.79554719708,181.47616660156098,0.0
257,0.013074888074888075,98.38916651062058,470.93417645346574,2.316741055131101,-523.0907097881034,50064.65770351993,-470.93417645346574,0.0
259,0.013176638176638176,98.31061980806584,350.50494346744654,1.7229179119037872,-172.58576632065683,15604.576547532284,-350.50494346744654,-2.842170943040401e-14
260,0.013227513227513227,98.09882502300708,-247.0382748199982,1.211708224777627,-419.62404114065504,39837.529334860046,247.0382748199982,0.0
262,0.01332926332926333,98.02134343783874,211.9993482943761,1.0390230463880517,-207.62469284627895,19056.029384052625,-211.9993482943761,0.0
263,0.013380138380138379,98.05713973516025,-209.5840822618439,1.0275607820307473,-417.20877510812284,39606.21746388554,209.5840822618439,0.0
264,0.01343101343101343,97.97180743375712,169.7506390565534,0.831538846070293,-247.45813605156943,22974.609003633614,-169.7506390565534,0.0
266,0.013532763532763533,98.20041490844498,204.94775730567562,1.0062977400986315,-42.5103787458938,2847.6479039208825,-204.94775730567562,-7.105427357601002e-15
268,0.013634513634513633,98.2787587803335,214.27964491500163,1.052956876706848,171.76926616910782,-18212.542587092783,-214.27964491500163,0.0
269,0.013685388685388685,98.28703563367806,-257.74068078269414,1.2666283738168551,-85.97141461358632,7118.7582608705015,257.74068078269414,1.4210854715202004e-14
270,0.013736263736263736,98.28712765539763,171.938032234479,0.8449647661524056,85.96661762089269,-9781.38202694376,-171.938032234479,1.4210854715202004e-14
271,0.013787138787138787,98.17598291364686,-213.04273428045116,1.045783992029709,-127.07611665955847,11133.25202965839,213.04273428045116,-1.4210854715202004e-14
273,0.013888888888888888,98.20991700148166,84.53375318536078,0.4151026442079009,-42.542363474197685,2830.784042856163,-84.53375318536078,7.105427357601002e-15
274,0.01393976393976394,98.53310444637602,397.35785780594495,1.95764516528907,354.81549433174723,-36324.07690809053,-397.35785780594495,0.0
276,0.01404151404151404,98.8366553439749,197.849806806321,0.9777406582594184,552.6653011380682,-55879.867813937155,-197.849806806321,0.0
278,0.014143264143264143,98.54636866409115,157.9927289896974,0.7784804858632282,710.6580301277656,-71450.25601168758,-157.9927289896974,0.0
279,0.014194139194139194,98.73081603282817,289.2909457932468,1.4280965574537958,999.9489759210124,-100013.61525732095,-289.2909457932468,0.0
280,0.014245014245014244,98.77161083803257,-223.39162226992448,1.1032375189660875,776.557353651088,-77949.96811551816,223.39162226992448,0.0
281,0.014295889295889295,98.84613637209513,-269.48062161650614,1.3318559136971067,507.0767320345818,-51314.18169748972,269.48062161650614,0.0
282,0.014346764346764346,98.57598604369784,-239.64147856539017,1.1811447523276508,267.43525346919165,-27692.467795689034,239.64147856539017,0.0
284,0.014448514448514449,98.79012864629748,236.09140956455957,1.1661750361584273,503.5266630337512,-51017.134693893735,-236.09140956455957,0.0
285,0.014499389499389498,98.61821847297655,-413.92077694369846,2.0410064805568924,89.60588609005276,-10199.046089236443,413.92077694369846,1.4210854715202004e-14
288,0.014652014652014652,98.59442008221217,133.69983575798315,0.6591028885822682,223.30572184803592,-23381.762963770387,-133.69983575798315,0.0
289,0.014702889702889702,98.5493069120384,220.73522995194875,1.0876651961416985,444.04095179998467,-45136.1545518005,-220.73522995194875,0.0
291,0.014804639804639804,98.49451051127902,-311.77167371315585,1.535389919682974,132.26927808682882,-14429.891548060703,311.77167371315585,0.0
292,0.014855514855514855,98.51817204573244,-176.489846824222,0.8693728546876835,-44.220568737393194,2956.696172838281,176.489846824222,0.0
294,0.014957264957264956,98.34916984647049,174.00713712396606,0.8556728741751509,129.78656838657287,-14157.616983538912,-174.00713712396606,0.0
297,0.01510989010989011,98.38578225861035,-42.86658005759624,0.2108731005858976,86.91998832897663,-9940.365844921545,42.86658005759624,0.0
298,0.01516076516076516,98.32845970573432,-345.7234636064487,1.69972278302768,-258.8034752774721,24052.390092849026,345.7234636064487,0.0
299,0.01521164021164021,98.05785683985623,-198.89248041415925,0.9751485185487769,-457.69595569163135,43554.38531530602,198.89248041415925,0.0
300,0.015262515262515262,98.1084177699058,80.69144087825231,0.3958254796069616,-377.00451481337905,35637.47989768718,-80.69144087825231,0.0
301,0.015313390313390313,98.37478417280649,246.84482928918874,1.2141653402748602,-130.1596855241903,11352.958926849704,-246.84482928918874,0.0
302,0.015364265364265363,98.13836778255427,382.467984137127,1.8767391846150754,252.3082986129367,-26183.701504636414,-382.467984137127,0.0
303,0.015415140415140414,98.27156441341629,-38.31632590450292,0.18827026446049047,213.9919727084338,-22418.484485691064,38.31632590450292,0.0
304,0.015466015466015465,98.22099566231678,-128.9713275581262,0.6333846102324976,85.02064515030759,-9751.425665651346,128.9713275581262,0.0
305,0.015516890516890517,98.21162330904056,-297.2928348019098,1.4598805952020995,-212.27218965160222,19444.726357795444,297.2928348019098,0.0
306,0.015567765567765566,98.04957122530155,212.27218965160222,1.0406598589197744,0.0,-1369.5114804589684,-212.27218965160222,0.0
307,0.015618640618640618,97.99820465614187,-164.98967239713673,0.8084345840862203,-164.98967239713673,14798.37176668135,164.98967239713673,0.0
